episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
4363,3,51.063,20.400,315.375,0.000,0.022,1,goal
4364,3,-199.287,9.954,226.815,0.126,0.213,0,collision
4365,1,50.084,6.567,26.705,0.000,0.000,1,goal
4366,4,-198.137,26.074,407.497,0.000,0.010,0,collision
4367,5,52.447,32.334,512.744,0.000,0.012,1,goal
4368,2,50.486,13.310,104.461,0.000,0.000,1,goal
4369,3,-199.238,20.172,288.019,0.000,0.030,0,collision
4370,1,49.865,7.400,35.579,0.000,0.000,1,goal
4371,2,50.337,12.007,71.479,0.000,0.142,1,goal
4372,2,-199.632,13.362,129.202,0.000,0.041,0,collision
4373,1,49.907,3.830,4.839,0.000,0.000,1,goal
4374,1,-200.093,6.843,32.648,0.000,0.000,0,collision
4375,5,-47.271,32.349,513.024,0.000,0.000,1,goal
4376,1,49.907,3.704,4.655,0.000,0.000,1,goal
4377,3,-198.561,21.117,397.673,0.000,0.321,0,collision
4378,1,49.986,6.852,27.985,0.000,0.000,1,goal
4379,3,-198.871,20.340,415.995,0.000,0.000,0,collision
4380,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4381,1,49.835,4.493,8.718,0.000,0.000,1,goal
4382,3,-198.476,20.755,415.995,0.000,0.278,0,collision
4383,4,-197.852,27.609,405.475,0.000,0.000,0,collision
4384,3,-198.690,20.280,409.197,0.000,0.323,0,collision
4385,3,-198.682,21.001,404.976,0.000,0.000,0,collision
4386,2,-199.480,12.328,84.032,0.000,0.000,0,collision
4387,2,50.704,13.956,164.047,0.000,0.046,1,goal
4388,2,-199.643,12.136,72.580,0.000,0.329,0,collision
4389,3,-199.008,18.958,244.187,0.000,0.626,0,collision
4390,5,53.053,32.519,579.250,0.000,0.000,1,goal
4391,2,50.479,12.884,111.480,0.000,0.000,1,goal
4392,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4393,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4394,4,-198.193,25.897,410.884,0.000,0.000,0,collision
4395,6,-47.347,19.564,779.244,0.000,0.000,1,goal
4396,1,49.922,3.857,4.878,0.000,0.000,1,goal
4397,1,50.000,0.000,0.000,0.000,0.000,1,goal
4398,2,-199.407,14.316,169.092,0.000,0.050,0,collision
4399,2,50.665,13.247,140.702,0.000,0.000,1,goal
4400,1,50.370,8.665,54.538,0.000,0.000,1,goal
4401,3,-199.051,19.951,283.708,0.000,0.168,0,collision
4402,1,50.170,7.045,38.579,0.000,0.000,1,goal
4403,2,50.311,4.334,60.723,0.206,0.362,1,goal
4404,2,-199.339,13.150,139.449,0.000,0.110,0,collision
4405,4,-198.446,27.159,405.873,0.000,0.153,0,collision
4406,2,-199.275,14.252,168.199,0.000,0.059,0,collision
4407,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4408,5,-47.456,32.517,547.388,0.000,0.074,1,goal
4409,2,-199.526,13.473,143.632,0.000,0.193,0,collision
4410,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4411,1,49.931,4.850,9.503,0.000,0.000,1,goal
4412,2,-199.180,14.027,179.875,0.000,0.149,0,collision
4413,4,-198.262,26.030,418.208,0.000,0.000,0,collision
4414,4,51.415,27.073,403.768,0.000,0.000,1,goal
4415,4,-198.478,26.261,395.351,0.000,0.065,0,collision
4416,4,51.987,26.495,422.126,0.000,0.023,1,goal
4417,1,-199.740,8.764,55.221,0.000,0.070,0,collision
4418,2,50.222,12.785,99.065,0.000,0.171,1,goal
4419,4,52.100,26.426,416.409,0.000,0.000,1,goal
4420,6,-205.349,3.461,156.834,0.079,0.167,0,collision
4421,4,-198.366,26.016,421.814,0.000,0.000,0,collision
4422,2,-199.526,14.311,184.125,0.000,0.113,0,collision
4423,2,50.634,13.955,149.900,0.000,0.000,1,goal
4424,4,-198.272,26.674,394.058,0.000,0.000,0,collision
4425,4,51.802,27.435,405.016,0.000,0.023,1,goal
4426,2,-199.176,14.198,198.081,0.000,0.065,0,collision
4427,3,-199.006,19.938,262.027,0.000,0.527,0,collision
4428,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4429,4,52.118,26.564,419.922,0.000,0.022,1,goal
4430,2,-199.600,12.099,125.984,0.000,0.278,0,collision
4431,4,51.378,16.239,400.611,0.023,0.210,1,goal
4432,7,-49.318,16.439,819.145,0.000,0.000,1,goal
4433,1,-200.165,5.649,15.039,0.000,0.000,0,collision
4434,2,50.230,12.279,73.799,0.000,0.177,1,goal
4435,3,-199.189,9.618,218.259,0.088,0.511,0,collision
4436,4,51.747,27.140,405.410,0.000,0.010,1,goal
4437,1,50.181,7.852,43.455,0.000,0.000,1,goal
4438,2,-199.719,4.658,65.715,0.500,0.847,0,collision
4439,7,-46.848,20.852,661.616,0.000,0.000,1,goal
4440,2,50.439,12.946,89.830,0.000,0.016,1,goal
4441,9,40.284,4.390,233.665,0.000,0.023,1,goal
4442,2,50.317,12.860,89.022,0.000,0.229,1,goal
4443,1,50.153,7.234,34.703,0.000,0.000,1,goal
4444,2,50.637,14.159,152.562,0.000,0.096,1,goal
4445,3,-198.541,20.671,419.135,0.000,0.000,0,collision
4446,2,-199.512,13.353,104.909,0.000,0.045,0,collision
4447,4,52.042,27.384,403.768,0.000,0.000,1,goal
4448,3,-199.286,9.618,218.259,0.113,0.560,0,collision
4449,5,-47.413,32.334,512.744,0.000,0.000,1,goal
4450,2,50.461,13.761,175.914,0.000,0.000,1,goal
4451,10,-52.848,14.984,803.270,0.000,0.000,1,goal
4452,2,-199.514,13.392,117.141,0.000,0.539,0,collision
4453,2,-199.301,14.941,193.609,0.000,0.010,0,collision
4454,1,-200.000,3.022,1.830,0.000,0.000,0,collision
4455,1,49.925,5.762,19.236,0.000,0.000,1,goal
4456,5,-47.551,32.709,487.268,0.000,0.000,1,goal
4457,1,49.917,4.886,9.584,0.000,0.000,1,goal
4458,1,50.059,8.379,52.569,0.000,0.000,1,goal
4459,1,49.901,6.077,20.406,0.000,0.000,1,goal
4460,2,50.508,13.768,134.106,0.000,0.007,1,goal
4461,1,49.964,7.772,42.969,0.000,0.000,1,goal
4462,2,-199.435,13.970,164.247,0.000,0.154,0,collision
4463,6,49.315,10.781,446.890,0.000,0.017,1,goal
4464,3,51.047,20.582,368.483,0.000,0.000,1,goal
4465,2,50.499,12.837,110.960,0.000,0.002,1,goal
4466,3,-198.880,19.865,377.455,0.000,0.100,0,collision
4467,1,50.047,7.140,34.208,0.000,0.000,1,goal
4468,2,-199.474,13.947,136.290,0.000,0.036,0,collision
4469,1,49.820,5.082,20.094,0.000,0.000,1,goal
4470,3,50.880,19.419,318.080,0.000,0.062,1,goal
4471,3,-198.679,21.429,405.310,0.000,0.052,0,collision
4472,2,-199.587,12.656,87.108,0.000,0.071,0,collision
4473,3,51.364,20.775,416.485,0.000,0.000,1,goal
4474,1,49.911,5.713,19.056,0.000,0.000,1,goal
4475,9,46.376,12.369,533.999,0.000,0.016,1,goal
4476,1,49.877,3.248,7.997,0.000,0.000,1,goal
4477,2,-199.468,14.367,155.292,0.000,0.000,0,collision
4478,3,-198.908,21.689,406.591,0.000,0.226,0,collision
4479,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4480,3,-198.562,20.973,394.177,0.000,0.078,0,collision
4481,2,50.259,4.419,62.026,0.106,0.455,1,goal
4482,2,-199.478,13.648,159.759,0.000,0.276,0,collision
4483,1,-199.766,8.764,55.221,0.000,0.000,0,collision
4484,12,-210.105,10.342,525.291,0.000,0.087,0,collision
4485,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4486,2,-199.521,12.188,82.724,0.000,0.073,0,collision
4487,2,50.787,14.569,187.986,0.000,0.052,1,goal
4488,3,-199.107,19.700,348.298,0.000,0.000,0,collision
4489,5,52.867,33.035,493.215,0.000,0.000,1,goal
4490,1,49.900,3.890,7.393,0.000,0.000,1,goal
4491,3,50.584,9.856,224.318,0.042,0.299,1,goal
4492,4,51.983,27.125,401.239,0.000,0.024,1,goal
4493,4,-198.402,26.029,422.140,0.000,0.000,0,collision
4494,1,49.904,3.903,4.946,0.000,0.000,1,goal
4495,1,-200.125,5.812,23.332,0.000,0.762,0,collision
4496,3,-199.168,18.987,244.707,0.000,0.111,0,collision
4497,1,50.098,7.776,42.993,0.000,0.000,1,goal
4498,1,-200.074,3.623,2.267,0.000,0.000,0,collision
4499,1,49.671,5.620,18.710,0.000,0.000,1,goal
4500,1,49.900,4.836,12.641,0.000,0.000,1,goal
4501,2,50.607,12.842,122.958,0.000,0.049,1,goal
4502,4,51.656,26.556,423.685,0.000,0.066,1,goal
4503,2,-199.183,15.103,212.569,0.000,0.486,0,collision
4504,2,-199.173,14.192,197.984,0.000,0.057,0,collision
4505,4,-198.529,16.108,396.342,0.181,0.295,0,collision
4506,1,49.864,3.629,4.545,0.000,0.000,1,goal
4507,2,-199.149,14.096,196.456,0.000,0.473,0,collision
4508,4,-197.934,26.965,397.347,0.000,0.000,0,collision
4509,4,52.121,26.564,419.922,0.000,0.022,1,goal
4510,4,51.739,26.288,396.027,0.000,0.126,1,goal
4511,5,52.382,22.222,398.164,0.086,0.191,1,goal
4512,2,-199.529,14.004,136.977,0.000,0.010,0,collision
4513,2,-199.157,14.324,200.078,0.000,0.008,0,collision
4514,2,50.509,13.586,145.101,0.000,0.000,1,goal
4515,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4516,2,50.668,15.021,211.235,0.000,0.004,1,goal
4517,3,50.804,10.309,235.936,0.015,0.253,1,goal
4518,4,-198.072,27.524,399.584,0.000,0.153,0,collision
4519,5,-47.427,32.473,484.945,0.000,0.000,1,goal
4520,1,-199.741,8.254,51.712,0.000,0.000,0,collision
4521,2,-199.487,13.509,118.452,0.000,0.552,0,collision
4522,10,-209.232,5.962,407.599,0.000,0.082,0,collision
4523,4,51.747,26.617,425.258,0.000,0.000,1,goal
4524,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4525,3,-199.186,19.199,248.550,0.000,0.338,0,collision
4526,3,-198.422,20.755,415.995,0.000,0.278,0,collision
4527,3,-198.823,20.626,395.839,0.000,0.149,0,collision
4528,2,-199.559,13.955,136.384,0.000,0.013,0,collision
4529,4,-201.217,5.546,165.727,0.044,0.318,0,collision
4530,4,51.938,26.301,409.299,0.000,0.000,1,goal
4531,2,50.554,13.861,162.722,0.000,0.000,1,goal
4532,2,-200.044,4.481,62.981,0.109,0.487,0,collision
4533,2,50.722,14.468,171.228,0.000,0.000,1,goal
4534,2,50.517,13.448,130.237,0.000,0.055,1,goal
4535,1,-199.731,6.055,24.418,0.000,0.271,0,collision
4536,3,-199.048,19.050,245.849,0.000,0.199,0,collision
4537,2,50.442,11.652,68.474,0.000,0.123,1,goal
4538,4,-198.532,25.859,417.809,0.000,0.096,0,collision
4539,1,50.000,0.000,0.000,0.000,0.000,1,goal
4540,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4541,4,-198.403,25.463,407.778,0.000,0.124,0,collision
4542,4,-198.165,25.921,415.435,0.000,0.000,0,collision
4543,2,50.815,14.099,180.947,0.000,0.000,1,goal
4544,1,49.871,4.708,9.192,0.000,0.000,1,goal
4545,1,-200.000,0.000,0.000,0.000,0.000,0,collision
4546,7,-45.729,31.311,796.129,0.031,0.000,1,goal
4547,2,50.632,13.465,117.962,0.000,0.071,1,goal
4548,2,50.498,4.505,63.351,0.281,0.000,1,goal
4549,3,51.139,20.895,402.396,0.000,0.000,1,goal
4550,2,50.505,13.339,104.765,0.000,0.044,1,goal
4551,2,-200.044,10.737,69.289,0.000,0.160,0,collision
4552,1,-199.786,5.544,18.429,0.000,0.393,0,collision
4553,2,-199.503,13.251,103.859,0.000,0.046,0,collision
4554,3,-198.828,19.786,375.570,0.000,0.328,0,collision
4555,3,-198.532,20.585,416.941,0.000,0.199,0,collision
4556,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4557,17,-225.695,3.155,428.809,0.000,0.000,0,collision
4558,1,49.905,3.909,4.954,0.000,0.000,1,goal
4559,2,-199.334,14.197,198.057,0.000,0.000,0,collision
4560,3,51.073,19.166,268.556,0.000,0.009,1,goal
4561,1,50.244,8.694,54.739,0.000,0.000,1,goal
4562,3,50.801,20.312,313.557,0.000,0.044,1,goal
4563,3,-199.094,19.030,245.482,0.000,0.204,0,collision
4564,2,50.698,14.927,193.390,0.000,0.086,1,goal
4565,3,-198.942,19.635,346.828,0.000,0.137,0,collision
4566,2,-199.589,13.651,120.050,0.000,0.175,0,collision
4567,2,50.348,13.266,104.009,0.000,0.013,1,goal
4568,3,-198.723,21.121,402.846,0.000,0.178,0,collision
4569,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4570,3,-199.027,9.875,224.795,0.125,0.462,0,collision
4571,3,51.028,20.799,400.032,0.000,0.000,1,goal
4572,2,50.385,12.720,87.703,0.000,0.019,1,goal
4573,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4574,2,-199.368,14.274,168.503,0.000,0.000,0,collision
4575,5,52.897,33.006,615.943,0.000,0.000,1,goal
4576,1,-199.753,7.561,41.688,0.000,0.616,0,collision
4577,4,51.691,26.524,394.196,0.000,0.003,1,goal
4578,2,50.435,12.886,89.269,0.000,0.015,1,goal
4579,4,-197.762,26.833,418.839,0.000,0.189,0,collision
4580,2,-199.347,14.388,170.110,0.000,0.020,0,collision
4581,1,-199.786,5.609,18.671,0.000,0.012,0,collision
4582,10,-213.492,1.743,134.435,0.018,0.100,0,collision
4583,2,-199.764,12.377,84.490,0.000,0.267,0,collision
4584,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4585,3,-198.974,19.350,293.849,0.000,0.459,0,collision
4586,5,-47.521,32.976,433.997,0.000,0.023,1,goal
4587,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4588,5,52.049,32.760,429.085,0.000,0.091,1,goal
4589,1,50.019,5.052,16.614,0.000,0.000,1,goal
4590,3,-198.922,19.937,329.244,0.000,0.330,0,collision
4591,1,-200.128,5.860,23.545,0.000,0.094,0,collision
4592,3,-199.082,18.882,242.826,0.000,0.124,0,collision
4593,3,-198.965,19.744,325.086,0.000,0.272,0,collision
4594,4,-198.348,15.722,415.995,0.016,0.438,0,collision
4595,4,52.269,27.708,400.269,0.000,0.000,1,goal
4596,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4597,4,-197.775,27.051,395.641,0.000,0.239,0,collision
4598,4,-198.307,25.809,416.551,0.000,0.180,0,collision
4599,5,-197.680,22.365,402.548,0.082,0.124,0,collision
4600,4,-198.473,25.892,418.651,0.000,0.134,0,collision
4601,4,-198.371,16.094,395.889,0.013,0.319,0,collision
4602,2,50.724,14.023,164.984,0.000,0.000,1,goal
4603,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4604,2,-199.211,14.527,187.358,0.000,0.000,0,collision
4605,3,-198.559,20.671,419.135,0.000,0.320,0,collision
4606,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4607,3,51.253,20.691,397.410,0.000,0.000,1,goal
4608,4,-198.108,27.354,395.448,0.000,0.000,0,collision
4609,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4610,3,-198.969,19.849,327.340,0.000,0.025,0,collision
4611,2,-199.395,13.846,177.183,0.000,0.096,0,collision
4612,2,50.537,13.695,133.227,0.000,0.000,1,goal
4613,2,-199.214,14.571,204.024,0.000,0.382,0,collision
4614,2,-199.614,13.768,161.426,0.000,0.138,0,collision
4615,2,-199.743,13.739,121.036,0.000,0.535,0,collision
4616,1,50.117,8.688,54.697,0.000,0.000,1,goal
4617,4,-198.716,15.876,421.234,0.127,0.391,0,collision
4618,2,50.510,14.896,192.924,0.000,0.000,1,goal
4619,5,-197.580,22.015,424.444,0.200,0.225,0,collision
4620,2,-199.993,12.325,84.001,0.000,0.045,0,collision
4621,2,-199.911,4.087,56.949,0.286,0.380,0,collision
4622,2,-199.482,13.683,120.404,0.000,0.522,0,collision
4623,3,-198.587,20.649,413.300,0.000,0.000,0,collision
4624,2,50.370,12.966,112.394,0.000,0.000,1,goal
4625,9,-206.013,9.925,423.317,0.111,0.003,0,collision
4626,2,50.774,13.808,161.981,0.000,0.152,1,goal
4627,3,-199.028,20.057,408.806,0.000,0.013,0,collision
4628,1,50.183,8.081,50.531,0.000,0.000,1,goal
4629,4,-198.222,26.540,423.283,0.000,0.000,0,collision
4630,1,49.996,8.399,52.708,0.000,0.000,1,goal
4631,2,50.578,13.681,160.212,0.000,0.000,1,goal
4632,3,-199.125,20.045,331.588,0.000,0.322,0,collision
4633,3,51.096,20.305,313.420,0.000,0.000,1,goal
4634,2,50.279,4.689,66.198,0.063,0.377,1,goal
4635,3,50.928,10.376,237.673,0.019,0.326,1,goal
4636,1,50.140,7.605,41.955,0.000,0.000,1,goal
4637,2,-199.653,13.325,104.617,0.000,0.129,0,collision
4638,4,-198.450,25.920,419.371,0.000,0.131,0,collision
4639,3,51.251,20.239,360.604,0.000,0.339,1,goal
4640,1,-200.098,5.973,24.051,0.000,0.000,0,collision
4641,2,-199.261,14.450,170.982,0.000,0.114,0,collision
4642,1,-200.002,7.269,34.886,0.000,0.000,0,collision
4643,2,-199.460,14.233,153.543,0.000,0.421,0,collision
4644,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4645,3,-198.530,20.671,419.135,0.000,0.000,0,collision
4646,3,-198.568,20.973,394.177,0.000,0.078,0,collision
4647,5,-47.529,32.652,426.630,0.000,0.000,1,goal
4648,3,51.378,21.270,396.342,0.000,0.000,1,goal
4649,2,50.225,4.707,66.466,0.103,0.500,1,goal
4650,1,-199.896,2.490,4.341,0.000,0.000,0,collision
4651,3,-199.133,19.356,251.404,0.000,0.246,0,collision
4652,1,49.902,3.905,7.428,0.000,0.000,1,goal
4653,1,-200.204,7.748,48.253,0.000,0.000,0,collision
4654,5,-197.075,33.045,584.685,0.000,0.062,0,collision
4655,3,-198.676,20.380,389.872,0.000,0.055,0,collision
4656,4,-198.280,26.746,399.584,0.000,0.241,0,collision
4657,3,-198.934,19.486,274.713,0.000,0.271,0,collision
4658,1,-199.643,8.803,55.493,0.000,0.232,0,collision
4659,4,-197.743,26.833,418.839,0.000,0.000,0,collision
4660,2,-199.674,4.588,64.639,0.255,0.296,0,collision
4661,2,-199.439,14.456,171.067,0.000,0.000,0,collision
4662,5,-197.289,32.305,451.126,0.000,0.000,0,collision
4663,2,50.350,13.992,136.834,0.000,0.000,1,goal
4664,2,-199.613,4.561,64.214,0.000,0.000,0,collision
4665,4,-47.512,27.520,399.492,0.000,0.000,1,goal
4666,4,-198.226,26.301,396.333,0.000,0.095,0,collision
4667,2,-199.304,13.822,176.831,0.000,0.332,0,collision
4668,1,50.369,8.476,53.238,0.000,0.000,1,goal
4669,3,-198.799,20.530,367.296,0.000,0.405,0,collision
4670,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4671,3,-198.825,20.791,373.329,0.000,0.034,0,collision
4672,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4673,2,-199.640,4.687,66.165,0.019,0.847,0,collision
4674,2,-199.519,13.947,136.290,0.000,0.488,0,collision
4675,1,50.072,6.564,26.694,0.000,0.000,1,goal
4676,1,-200.232,6.286,25.448,0.000,0.166,0,collision
4677,4,51.840,26.853,402.213,0.000,0.010,1,goal
4678,2,50.660,13.801,134.507,0.000,0.062,1,goal
4679,3,-199.215,9.986,227.624,0.317,0.273,0,collision
4680,5,-47.579,22.173,396.677,0.015,0.000,1,goal
4681,2,50.463,12.732,98.517,0.000,0.000,1,goal
4682,3,-199.019,19.009,265.554,0.000,0.484,0,collision
4683,6,52.688,19.179,818.144,0.000,0.000,1,goal
4684,3,50.776,10.223,233.733,0.095,0.282,1,goal
4685,1,50.259,8.504,53.433,0.000,0.000,1,goal
4686,2,50.306,4.250,59.446,0.187,0.347,1,goal
4687,3,-198.945,19.350,293.849,0.000,0.459,0,collision
4688,1,-200.096,5.690,15.162,0.000,0.000,0,collision
4689,3,-198.489,21.199,394.635,0.000,0.094,0,collision
4690,1,-199.617,7.676,42.387,0.000,0.282,0,collision
4691,3,-198.739,20.072,409.197,0.000,0.000,0,collision
4692,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4693,2,-199.665,12.139,72.599,0.000,0.030,0,collision
4694,2,50.415,13.427,105.671,0.000,0.047,1,goal
4695,2,-199.477,13.364,129.223,0.000,0.221,0,collision
4696,3,50.946,20.574,368.314,0.000,0.000,1,goal
4697,3,-198.779,20.582,343.290,0.000,0.020,0,collision
4698,3,50.989,19.451,253.131,0.000,0.190,1,goal
4699,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4700,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4701,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4702,4,-47.685,27.680,399.584,0.000,0.004,1,goal
4703,2,50.685,14.159,181.852,0.000,0.057,1,goal
4704,2,-199.304,14.228,198.548,0.000,0.000,0,collision
4705,4,-198.221,26.624,425.439,0.000,0.202,0,collision
4706,3,-198.951,20.110,286.797,0.000,0.377,0,collision
4707,4,-198.148,26.335,393.376,0.000,0.234,0,collision
4708,2,50.196,4.251,59.462,0.378,0.400,1,goal
4709,2,50.448,13.165,91.902,0.000,0.010,1,goal
4710,3,-199.172,9.848,224.115,0.156,0.547,0,collision
4711,3,51.217,19.966,379.885,0.000,0.000,1,goal
4712,1,49.916,3.668,4.602,0.000,0.000,1,goal
4713,2,-199.506,13.325,104.617,0.000,0.397,0,collision
4714,2,50.587,12.030,125.101,0.000,0.015,1,goal
4715,2,-199.476,13.373,105.117,0.000,0.087,0,collision
4716,3,-198.565,20.585,416.941,0.000,0.170,0,collision
4717,3,-199.264,9.700,220.343,0.016,0.279,0,collision
4718,2,-199.318,13.908,163.376,0.000,0.470,0,collision
4719,2,50.548,12.575,96.917,0.000,0.029,1,goal
4720,3,51.299,20.847,401.222,0.000,0.000,1,goal
4721,2,-199.804,12.998,112.744,0.000,0.256,0,collision
4722,2,-199.273,15.002,194.520,0.000,0.024,0,collision
4723,5,-47.109,32.743,581.692,0.000,0.000,1,goal
4724,2,-199.486,13.820,134.742,0.000,0.009,0,collision
4725,2,-199.622,13.247,127.820,0.000,0.175,0,collision
4726,7,-196.842,23.049,660.851,0.000,0.011,0,collision
4727,4,-198.034,26.513,418.616,0.000,0.000,0,collision
4728,2,50.454,13.473,106.148,0.000,0.042,1,goal
4729,5,52.382,32.161,509.383,0.000,0.000,1,goal
4730,2,50.436,12.791,110.447,0.000,0.059,1,goal
4731,1,-199.673,7.427,35.721,0.000,0.109,0,collision
4732,1,49.981,7.924,43.887,0.000,0.000,1,goal
4733,2,50.175,4.562,64.230,0.000,0.446,1,goal
4734,2,-199.534,4.380,61.426,0.399,0.348,0,collision
4735,1,49.908,4.385,5.650,0.000,0.000,1,goal
4736,15,-216.566,6.189,696.880,0.000,0.035,0,collision
4737,3,50.938,19.557,276.083,0.000,0.171,1,goal
4738,5,52.264,22.438,404.778,0.068,0.219,1,goal
4739,2,50.695,14.226,153.448,0.000,0.083,1,goal
4740,2,50.493,13.325,104.617,0.000,0.034,1,goal
4741,3,-199.194,19.425,318.217,0.000,0.000,0,collision
4742,4,51.888,26.335,393.376,0.000,0.003,1,goal
4743,2,50.609,13.152,139.477,0.000,0.000,1,goal
4744,2,-199.521,11.677,77.962,0.000,0.008,0,collision
4745,3,-198.550,20.643,418.402,0.000,0.041,0,collision
4746,1,-200.078,5.175,13.640,0.000,0.000,0,collision
4747,3,50.954,19.041,266.158,0.000,0.000,1,goal
4748,3,-199.072,20.079,286.202,0.000,0.360,0,collision
4749,1,49.887,3.896,7.406,0.000,0.000,1,goal
4750,1,-199.784,6.095,20.474,0.000,0.069,0,collision
4751,3,50.802,19.043,274.335,0.000,0.010,1,goal
4752,2,-199.589,13.036,113.166,0.000,0.000,0,collision
4753,4,51.829,25.808,408.635,0.000,0.000,1,goal
4754,5,-47.527,32.414,514.299,0.000,0.000,1,goal
4755,11,-209.833,7.852,404.957,0.050,0.014,0,collision
4756,3,-198.741,20.607,369.058,0.000,0.011,0,collision
4757,3,-198.581,20.585,416.941,0.000,0.174,0,collision
4758,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4759,4,51.567,26.242,394.908,0.000,0.125,1,goal
4760,1,49.907,7.305,35.078,0.000,0.000,1,goal
4761,3,50.747,19.511,254.217,0.000,0.000,1,goal
4762,2,50.660,14.192,153.000,0.000,0.000,1,goal
4763,1,49.909,3.647,4.571,0.000,0.000,1,goal
4764,3,-198.922,19.577,345.515,0.000,0.271,0,collision
4765,2,50.677,13.790,147.742,0.000,0.000,1,goal
4766,4,51.355,26.329,421.866,0.000,0.027,1,goal
4767,2,50.367,11.962,71.103,0.000,0.240,1,goal
4768,2,50.678,13.646,145.871,0.000,0.117,1,goal
4769,11,-208.681,5.914,494.325,0.000,0.098,0,collision
4770,4,-198.239,27.093,404.270,0.000,0.249,0,collision
4771,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4772,4,-198.254,26.754,403.598,0.000,0.083,0,collision
4773,3,-199.151,20.098,357.369,0.000,0.074,0,collision
4774,2,50.114,12.392,74.758,0.000,0.444,1,goal
4775,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4776,3,-199.190,10.197,233.050,0.205,0.371,0,collision
4777,2,50.151,12.431,84.993,0.000,0.340,1,goal
4778,9,-49.087,14.661,814.664,0.002,0.102,1,goal
4779,1,49.922,3.941,5.000,0.000,0.000,1,goal
4780,1,-199.995,6.894,28.176,0.000,0.000,0,collision
4781,3,-198.584,20.851,396.262,0.000,0.000,0,collision
4782,4,51.384,26.048,422.627,0.000,0.155,1,goal
4783,1,50.239,7.268,39.920,0.000,0.000,1,goal
4784,1,-200.000,2.736,1.623,0.000,0.000,0,collision
4785,4,-201.124,5.454,162.702,0.064,0.085,0,collision
4786,4,-198.536,15.942,423.451,0.074,0.329,0,collision
4787,3,-198.907,19.866,304.394,0.000,0.313,0,collision
4788,1,49.889,6.271,21.126,0.000,0.000,1,goal
4789,3,-199.027,10.342,236.783,0.135,0.000,0,collision
4790,3,-199.563,18.896,243.064,0.000,0.497,0,collision
